,CBSA_NAME,year,month,PM25_Level_FINAL
0,"Bakersfield, CA",2013,1,20.14071684587814
1,"Bakersfield, CA",2013,2,15.773202303648732
2,"Bakersfield, CA",2013,3,10.859236256574965
3,"Bakersfield, CA",2013,4,10.259329966329966
4,"Bakersfield, CA",2013,5,13.163587487781037
5,"Bakersfield, CA",2013,6,13.264960437710439
6,"Bakersfield, CA",2013,7,13.286845063538612
7,"Bakersfield, CA",2013,8,14.314271633384536
8,"Bakersfield, CA",2013,9,11.69396693121693
9,"Bakersfield, CA",2013,10,11.283602150537636
10,"Bakersfield, CA",2013,11,12.886809523809523
11,"Bakersfield, CA",2013,12,28.463728878648233
12,"Bakersfield, CA",2014,1,29.076029185867895
13,"Bakersfield, CA",2014,2,11.20671768707483
14,"Bakersfield, CA",2014,3,8.401697388632874
15,"Bakersfield, CA",2014,4,8.626555555555557
16,"Bakersfield, CA",2014,5,8.380871735791091
17,"Bakersfield, CA",2014,6,13.972007936507936
18,"Bakersfield, CA",2014,7,10.272080133128519
19,"Bakersfield, CA",2014,8,9.755218894009216
20,"Bakersfield, CA",2014,9,9.942986772486773
21,"Bakersfield, CA",2014,10,10.347369431643626
22,"Bakersfield, CA",2014,11,23.218082010582012
23,"Bakersfield, CA",2014,12,12.548488223246288
24,"Bakersfield, CA",2015,1,26.372613927291347
25,"Bakersfield, CA",2015,2,16.70017148526077
26,"Bakersfield, CA",2015,3,8.586786994367639
27,"Bakersfield, CA",2015,4,7.9173849206349205
28,"Bakersfield, CA",2015,5,6.981460573476703
29,"Bakersfield, CA",2015,6,8.415962962962963
30,"Bakersfield, CA",2015,7,8.73126216077829
31,"Bakersfield, CA",2015,8,12.254759344598053
32,"Bakersfield, CA",2015,9,10.268268518518518
33,"Bakersfield, CA",2015,10,9.371513056835637
34,"Bakersfield, CA",2015,11,14.268703703703704
35,"Bakersfield, CA",2015,12,14.120248335893498
36,"Bakersfield, CA",2016,1,9.40534178187404
37,"Bakersfield, CA",2016,2,13.26553776683087
38,"Bakersfield, CA",2016,3,6.162434715821812
39,"Bakersfield, CA",2016,4,6.964940476190477
40,"Bakersfield, CA",2016,5,6.53562980030722
41,"Bakersfield, CA",2016,6,8.768462962962962
42,"Bakersfield, CA",2016,7,9.877069892473118
43,"Bakersfield, CA",2016,8,13.929825908858167
44,"Bakersfield, CA",2016,9,11.228523809523809
45,"Bakersfield, CA",2016,10,8.824591653865848
46,"Bakersfield, CA",2016,11,17.49560582010582
47,"Bakersfield, CA",2016,12,16.81094470046083
48,"Bakersfield, CA",2017,1,9.398602150537634
49,"Bakersfield, CA",2017,2,6.336369047619047
50,"Bakersfield, CA",2017,3,9.404903993855607
51,"Bakersfield, CA",2017,4,6.424880952380952
52,"Bakersfield, CA",2017,5,7.1652636968765995
53,"Bakersfield, CA",2017,6,9.09138888888889
54,"Bakersfield, CA",2017,7,11.612525601638504
55,"Bakersfield, CA",2017,8,11.374773425499233
56,"Bakersfield, CA",2017,9,9.373505291005293
57,"Bakersfield, CA",2017,10,13.88294930875576
58,"Bakersfield, CA",2017,11,12.374756613756613
59,"Bakersfield, CA",2017,12,24.506639784946238
60,"Bakersfield, CA",2018,1,18.985599078341014
61,"Bakersfield, CA",2018,2,12.464243197278913
62,"Bakersfield, CA",2018,3,5.599525089605735
63,"Bakersfield, CA",2018,4,7.515953703703704
64,"Bakersfield, CA",2018,5,7.959923195084485
65,"Bakersfield, CA",2018,6,9.344902116402118
66,"Bakersfield, CA",2018,7,13.603408858166922
67,"Bakersfield, CA",2018,8,18.834403481822836
68,"Bakersfield, CA",2018,9,9.559698412698413
69,"Bakersfield, CA",2018,10,7.911756272401434
70,"Bakersfield, CA",2018,11,15.426170634920634
71,"Bakersfield, CA",2018,12,11.706370967741936
72,"Bakersfield, CA",2019,1,12.33294930875576
73,"Bakersfield, CA",2019,2,4.678605442176871
74,"Bakersfield, CA",2019,3,5.557176139272913
75,"Bakersfield, CA",2019,4,5.727842592592593
76,"Bakersfield, CA",2019,5,6.488621351766513
77,"Bakersfield, CA",2019,6,8.14312037037037
78,"Bakersfield, CA",2019,7,9.535600358422938
79,"Bakersfield, CA",2019,8,8.645330261136714
80,"Bakersfield, CA",2019,9,8.149579365079365
81,"Bakersfield, CA",2019,10,9.573955453149
82,"Bakersfield, CA",2019,11,13.656425925925927
83,"Bakersfield, CA",2019,12,6.688798003072197
84,"Bakersfield, CA",2020,1,9.985739887352791
85,"Bakersfield, CA",2020,2,9.292946086480569
86,"Bakersfield, CA",2020,3,4.513959293394777
87,"Bakersfield, CA",2020,4,6.261904761904762
88,"Bakersfield, CA",2020,5,6.385130568356375
89,"Bakersfield, CA",2020,6,8.15181746031746
90,"Bakersfield, CA",2020,7,11.61884792626728
91,"Bakersfield, CA",2020,8,25.01904249871992
92,"Bakersfield, CA",2020,9,31.700051587301587
93,"Bakersfield, CA",2020,10,22.624984639016898
94,"Bakersfield, CA",2020,11,15.365416666666667
95,"Bakersfield, CA",2020,12,14.393609831029186
96,"Bakersfield, CA",2021,1,14.251242959549412
97,"Bakersfield, CA",2021,2,10.456505102040817
98,"Bakersfield, CA",2021,3,6.224932155657962
99,"Bakersfield, CA",2021,4,8.004313492063492
100,"Bakersfield, CA",2021,5,7.639458525345622
101,"Bakersfield, CA",2021,6,8.908322751322752
102,"Bakersfield, CA",2021,7,9.246121351766513
103,"Bakersfield, CA",2021,8,19.957087813620074
104,"Bakersfield, CA",2021,9,17.98534126984127
105,"Bakersfield, CA",2021,10,13.590883256528418
106,"Bakersfield, CA",2021,11,18.22166402116402
107,"Bakersfield, CA",2021,12,13.803149001536099
108,"Bakersfield, CA",2022,1,15.762213261648746
109,"Bakersfield, CA",2022,2,11.284404761904762
110,"Bakersfield, CA",2022,3,6.505184331797235
111,"Bakersfield, CA",2022,4,7.281095238095237
112,"Bakersfield, CA",2022,5,6.958241167434716
113,"Bakersfield, CA",2022,6,6.999547619047619
114,"Bakersfield, CA",2022,7,8.661705069124425
115,"Bakersfield, CA",2022,8,9.58279569892473
116,"Bakersfield, CA",2022,9,10.456444444444445
117,"Bakersfield, CA",2022,10,9.813333333333333
118,"Bakersfield, CA",2022,11,14.756896825396826
119,"Bakersfield, CA",2022,12,13.237196620583719
120,"Bangor, ME",2013,1,7.726344086021505
121,"Bangor, ME",2013,2,6.686904761904762
122,"Bangor, ME",2013,3,4.439247311827957
123,"Bangor, ME",2013,4,5.274444444444444
124,"Bangor, ME",2013,5,3.95
125,"Bangor, ME",2013,6,6.297777777777778
126,"Bangor, ME",2013,7,8.026344086021505
127,"Bangor, ME",2013,8,6.209677419354839
128,"Bangor, ME",2013,9,4.023888888888889
129,"Bangor, ME",2013,10,5.17741935483871
130,"Bangor, ME",2013,11,7.172222222222222
131,"Bangor, ME",2013,12,3.744070512820513
132,"Bangor, ME",2014,1,5.9192307692307695
133,"Bangor, ME",2014,2,10.174999999999999
134,"Bangor, ME",2014,3,7.843548387096774
135,"Bangor, ME",2014,4,5.141666666666667
136,"Bangor, ME",2014,5,3.353225806451613
137,"Bangor, ME",2014,6,4.24
138,"Bangor, ME",2014,7,6.796774193548386
139,"Bangor, ME",2014,8,4.956451612903226
140,"Bangor, ME",2014,9,4.161666666666667
141,"Bangor, ME",2014,10,3.708064516129032
142,"Bangor, ME",2014,11,8.685
143,"Bangor, ME",2014,12,4.538709677419354
144,"Bangor, ME",2015,1,8.408602150537636
145,"Bangor, ME",2015,2,8.716071428571428
146,"Bangor, ME",2015,3,8.0
147,"Bangor, ME",2015,4,4.173333333333334
148,"Bangor, ME",2015,5,3.811290322580645
149,"Bangor, ME",2015,6,2.921666666666667
150,"Bangor, ME",2015,7,7.826881720430107
151,"Bangor, ME",2015,8,4.862634408602151
152,"Bangor, ME",2015,9,7.377777777777778
153,"Bangor, ME",2015,10,5.769086021505377
154,"Bangor, ME",2015,11,8.434722222222222
155,"Bangor, ME",2015,12,7.999731182795699
156,"Bangor, ME",2016,1,10.13252688172043
157,"Bangor, ME",2016,2,8.592816091954022
158,"Bangor, ME",2016,3,7.214516129032258
159,"Bangor, ME",2016,4,6.623333333333333
160,"Bangor, ME",2016,5,5.1114247311827965
161,"Bangor, ME",2016,6,5.809166666666667
162,"Bangor, ME",2016,7,5.002284946236559
163,"Bangor, ME",2016,8,4.3925
164,"Bangor, ME",2016,9,4.369827586206897
165,"Bangor, ME",2016,10,6.465860215053763
166,"Bangor, ME",2016,11,8.409444444444444
167,"Bangor, ME",2016,12,10.97258064516129
168,"Bangor, ME",2017,1,6.132795698924731
169,"Bangor, ME",2017,2,5.865922619047619
170,"Bangor, ME",2017,3,4.793548387096774
171,"Bangor, ME",2017,4,3.235
172,"Bangor, ME",2017,5,2.115322580645161
173,"Bangor, ME",2017,6,4.465833333333333
174,"Bangor, ME",2017,7,5.573655913978494
175,"Bangor, ME",2017,8,5.625268817204301
176,"Bangor, ME",2017,9,5.7275
177,"Bangor, ME",2017,10,3.473225806451613
178,"Bangor, ME",2017,11,5.411944444444445
179,"Bangor, ME",2017,12,5.973225806451613
180,"Bangor, ME",2018,1,6.98494623655914
181,"Bangor, ME",2018,2,6.701904761904762
182,"Bangor, ME",2018,3,2.7831182795698926
183,"Bangor, ME",2018,4,3.2547777777777775
184,"Bangor, ME",2018,5,3.9068279569892472
185,"Bangor, ME",2018,6,4.352222222222222
186,"Bangor, ME",2018,7,6.154462365591398
187,"Bangor, ME",2018,8,6.498064516129032
188,"Bangor, ME",2018,9,4.143888888888889
189,"Bangor, ME",2018,10,4.032903225806452
190,"Bangor, ME",2018,11,5.143666666666666
191,"Bangor, ME",2018,12,5.7961827956989245
192,"Bangor, ME",2019,1,4.793548387096774
193,"Bangor, ME",2019,2,4.7425
194,"Bangor, ME",2019,3,4.46731182795699
195,"Bangor, ME",2019,4,2.1090555555555555
196,"Bangor, ME",2019,5,1.9240860215053763
197,"Bangor, ME",2019,6,3.3106944444444446
198,"Bangor, ME",2019,7,6.830645161290323
199,"Bangor, ME",2019,8,5.026344086021505
200,"Bangor, ME",2019,9,4.412222222222223
201,"Bangor, ME",2019,10,3.615591397849462
202,"Bangor, ME",2019,11,3.7572222222222225
203,"Bangor, ME",2019,12,4.762365591397849
204,"Bangor, ME",2020,1,5.33225806451613
205,"Bangor, ME",2020,2,5.281034482758621
206,"Bangor, ME",2020,3,3.4704301075268815
207,"Bangor, ME",2020,4,2.9759722222222225
208,"Bangor, ME",2020,5,2.888978494623656
209,"Bangor, ME",2020,6,4.489999999999999
210,"Bangor, ME",2020,7,4.511290322580645
211,"Bangor, ME",2020,8,4.759677419354839
212,"Bangor, ME",2020,9,3.253333333333333
213,"Bangor, ME",2020,10,4.596774193548387
214,"Bangor, ME",2020,11,5.881666666666666
215,"Bangor, ME",2020,12,4.632661290322581
216,"Bangor, ME",2021,1,4.558064516129033
217,"Bangor, ME",2021,2,4.714285714285714
218,"Bangor, ME",2021,3,3.5983870967741933
219,"Bangor, ME",2021,4,2.2983333333333333
220,"Bangor, ME",2021,5,3.8389784946236563
221,"Bangor, ME",2021,6,5.52
222,"Bangor, ME",2021,7,5.522580645161291
223,"Bangor, ME",2021,8,5.600806451612903
224,"Bangor, ME",2021,9,2.393333333333333
225,"Bangor, ME",2021,10,3.064516129032258
226,"Bangor, ME",2021,11,4.136666666666667
227,"Bangor, ME",2021,12,3.851612903225807
228,"Bangor, ME",2022,1,7.337096774193548
229,"Bangor, ME",2022,2,4.819642857142857
230,"Bangor, ME",2022,3,4.695161290322581
231,"Bangor, ME",2022,4,2.5166666666666666
232,"Bangor, ME",2022,5,3.198611111111111
233,"Bangor, ME",2022,6,3.9266666666666667
234,"Bangor, ME",2022,7,6.870967741935484
235,"Bangor, ME",2022,8,5.206451612903226
236,"Bangor, ME",2022,9,3.9566666666666666
237,"Bangor, ME",2022,10,4.538709677419354
238,"Bangor, ME",2022,11,4.556666666666667
239,"Bangor, ME",2022,12,4.7172043010752684
240,"Cheyenne, WY",2013,1,1.6126344086021505
241,"Cheyenne, WY",2013,2,1.5739136904761906
242,"Cheyenne, WY",2013,3,3.325
243,"Cheyenne, WY",2013,4,2.6661111111111113
244,"Cheyenne, WY",2013,5,2.8191397849462363
245,"Cheyenne, WY",2013,6,5.38
246,"Cheyenne, WY",2013,7,4.066881720430108
247,"Cheyenne, WY",2013,8,3.513763440860215
248,"Cheyenne, WY",2013,9,1.4604444444444444
249,"Cheyenne, WY",2013,10,2.4219354838709677
250,"Cheyenne, WY",2013,11,2.4233333333333333
251,"Cheyenne, WY",2013,12,2.1655913978494628
252,"Cheyenne, WY",2014,1,0.9713440860215053
253,"Cheyenne, WY",2014,2,4.411904761904762
254,"Cheyenne, WY",2014,3,2.470698924731183
255,"Cheyenne, WY",2014,4,2.2715555555555556
256,"Cheyenne, WY",2014,5,2.487688172043011
257,"Cheyenne, WY",2014,6,2.6820158730158727
258,"Cheyenne, WY",2014,7,7.603333333333333
259,"Cheyenne, WY",2014,8,5.466989247311828
260,"Cheyenne, WY",2014,9,5.596055555555555
261,"Cheyenne, WY",2014,10,4.360698924731183
262,"Cheyenne, WY",2014,11,4.181777777777778
263,"Cheyenne, WY",2014,12,3.8540860215053767
264,"Cheyenne, WY",2015,1,4.105752688172043
265,"Cheyenne, WY",2015,2,4.42595238095238
266,"Cheyenne, WY",2015,3,4.851142473118279
267,"Cheyenne, WY",2015,4,4.898611111111111
268,"Cheyenne, WY",2015,5,3.292688172043011
269,"Cheyenne, WY",2015,6,3.9189351851851852
270,"Cheyenne, WY",2015,7,5.932258064516129
271,"Cheyenne, WY",2015,8,7.586451612903226
272,"Cheyenne, WY",2015,9,3.3644444444444446
273,"Cheyenne, WY",2015,10,3.3578494623655915
274,"Cheyenne, WY",2015,11,2.774
275,"Cheyenne, WY",2015,12,2.990268817204301
276,"Cheyenne, WY",2016,1,3.0029032258064516
277,"Cheyenne, WY",2016,2,2.946609195402299
278,"Cheyenne, WY",2016,3,3.283333333333333
279,"Cheyenne, WY",2016,4,3.3020555555555555
280,"Cheyenne, WY",2016,5,4.488924731182796
281,"Cheyenne, WY",2016,6,5.449888888888889
282,"Cheyenne, WY",2016,7,5.9890860215053765
283,"Cheyenne, WY",2016,8,5.607956989247311
284,"Cheyenne, WY",2016,9,4.675722222222222
285,"Cheyenne, WY",2016,10,4.623387096774193
286,"Cheyenne, WY",2016,11,4.8945
287,"Cheyenne, WY",2016,12,5.221505376344086
288,"Cheyenne, WY",2017,1,4.9195161290322575
289,"Cheyenne, WY",2017,2,3.325833333333333
290,"Cheyenne, WY",2017,3,3.7290860215053767
291,"Cheyenne, WY",2017,4,2.206888888888889
292,"Cheyenne, WY",2017,5,2.0098924731182795
293,"Cheyenne, WY",2017,6,3.291055555555556
294,"Cheyenne, WY",2017,7,4.462634408602151
295,"Cheyenne, WY",2017,8,6.1362365591397845
296,"Cheyenne, WY",2017,9,10.064458333333334
297,"Cheyenne, WY",2017,10,1.827956989247312
298,"Cheyenne, WY",2017,11,1.7577777777777779
299,"Cheyenne, WY",2017,12,2.5867741935483872
300,"Cheyenne, WY",2018,1,1.2086021505376345
301,"Cheyenne, WY",2018,2,3.2544642857142856
302,"Cheyenne, WY",2018,3,1.4599462365591398
303,"Cheyenne, WY",2018,4,2.6991666666666663
304,"Cheyenne, WY",2018,5,2.352956989247312
305,"Cheyenne, WY",2018,6,3.9180555555555556
306,"Cheyenne, WY",2018,7,5.478494623655914
307,"Cheyenne, WY",2018,8,10.813172043010752
308,"Cheyenne, WY",2018,9,4.611666666666666
309,"Cheyenne, WY",2018,10,1.9525134408602152
310,"Cheyenne, WY",2018,11,1.7134523809523807
311,"Cheyenne, WY",2018,12,2.2368279569892473
312,"Cheyenne, WY",2019,1,2.0918279569892473
313,"Cheyenne, WY",2019,2,5.134311224489795
314,"Cheyenne, WY",2019,3,3.866536098310292
315,"Cheyenne, WY",2019,4,2.3275555555555556
316,"Cheyenne, WY",2019,5,2.393440860215054
317,"Cheyenne, WY",2019,6,2.584134920634921
318,"Cheyenne, WY",2019,7,4.514239631336405
319,"Cheyenne, WY",2019,8,4.109769585253456
320,"Cheyenne, WY",2019,9,4.163749999999999
321,"Cheyenne, WY",2019,10,3.8837403993855606
322,"Cheyenne, WY",2019,11,2.7045079365079365
323,"Cheyenne, WY",2019,12,1.6720814132104453
324,"Cheyenne, WY",2020,1,1.6069508448540706
325,"Cheyenne, WY",2020,2,1.969408866995074
326,"Cheyenne, WY",2020,3,1.931820276497696
327,"Cheyenne, WY",2020,4,2.537777777777778
328,"Cheyenne, WY",2020,5,2.385483870967742
329,"Cheyenne, WY",2020,6,2.8379444444444446
330,"Cheyenne, WY",2020,7,4.1
331,"Cheyenne, WY",2020,8,8.899999999999999
332,"Cheyenne, WY",2020,9,11.985000000000001
333,"Cheyenne, WY",2020,10,10.750537634408602
334,"Cheyenne, WY",2020,11,2.0244444444444443
335,"Cheyenne, WY",2020,12,0.860752688172043
336,"Cheyenne, WY",2021,1,1.1935483870967742
337,"Cheyenne, WY",2021,2,3.437037037037037
338,"Cheyenne, WY",2021,3,2.5186827956989246
339,"Cheyenne, WY",2021,4,2.1
340,"Cheyenne, WY",2021,5,1.7588709677419354
341,"Cheyenne, WY",2021,6,4.137222222222222
342,"Cheyenne, WY",2021,7,7.898252688172043
343,"Cheyenne, WY",2021,8,15.63225806451613
344,"Cheyenne, WY",2021,9,8.387777777777778
345,"Cheyenne, WY",2021,10,4.2655913978494615
346,"Cheyenne, WY",2021,11,4.424444444444445
347,"Cheyenne, WY",2021,12,4.679569892473118
348,"Cheyenne, WY",2022,1,3.8548387096774195
349,"Cheyenne, WY",2022,2,4.6309523809523805
350,"Cheyenne, WY",2022,3,4.78763440860215
351,"Cheyenne, WY",2022,4,7.105555555555555
352,"Cheyenne, WY",2022,5,5.347715053763441
353,"Cheyenne, WY",2022,6,5.810555555555555
354,"Cheyenne, WY",2022,7,5.461290322580646
355,"Cheyenne, WY",2022,8,4.827598566308244
356,"Cheyenne, WY",2022,9,6.038333333333333
357,"Cheyenne, WY",2022,10,3.956451612903226
358,"Cheyenne, WY",2022,11,3.9775
359,"Cheyenne, WY",2022,12,4.362903225806452
360,"Fresno, CA",2013,1,24.896615463389658
361,"Fresno, CA",2013,2,16.479742063492065
362,"Fresno, CA",2013,3,9.55281490015361
363,"Fresno, CA",2013,4,7.581246031746032
364,"Fresno, CA",2013,5,8.971451612903227
365,"Fresno, CA",2013,6,8.327099206349207
366,"Fresno, CA",2013,7,11.826925243215566
367,"Fresno, CA",2013,8,9.133485663082435
368,"Fresno, CA",2013,9,8.234572751322752
369,"Fresno, CA",2013,10,11.920257296466973
370,"Fresno, CA",2013,11,20.232620370370373
371,"Fresno, CA",2013,12,35.228046594982075
372,"Fresno, CA",2014,1,35.48251792114696
373,"Fresno, CA",2014,2,12.272757936507938
374,"Fresno, CA",2014,3,6.862974910394265
375,"Fresno, CA",2014,4,7.413083333333334
376,"Fresno, CA",2014,5,6.748749359959038
377,"Fresno, CA",2014,6,8.119675925925925
378,"Fresno, CA",2014,7,10.053746799795187
379,"Fresno, CA",2014,8,10.504265232974909
380,"Fresno, CA",2014,9,11.400683862433862
381,"Fresno, CA",2014,10,10.06931899641577
382,"Fresno, CA",2014,11,23.764935185185188
383,"Fresno, CA",2014,12,13.298565028161802
384,"Fresno, CA",2015,1,29.620179211469534
385,"Fresno, CA",2015,2,16.1890306122449
386,"Fresno, CA",2015,3,8.199306195596519
387,"Fresno, CA",2015,4,7.107334656084657
388,"Fresno, CA",2015,5,7.122974910394266
389,"Fresno, CA",2015,6,8.889808201058202
390,"Fresno, CA",2015,7,8.951372247823862
391,"Fresno, CA",2015,8,11.628933691756274
392,"Fresno, CA",2015,9,11.725740740740742
393,"Fresno, CA",2015,10,10.641510496671787
394,"Fresno, CA",2015,11,16.5972208994709
395,"Fresno, CA",2015,12,16.998521505376342
396,"Fresno, CA",2016,1,14.49386712749616
397,"Fresno, CA",2016,2,15.497751903269146
398,"Fresno, CA",2016,3,7.115618279569893
399,"Fresno, CA",2016,4,6.565526815776816
400,"Fresno, CA",2016,5,5.896749755620723
401,"Fresno, CA",2016,6,6.733571669071669
402,"Fresno, CA",2016,7,8.950341898245124
403,"Fresno, CA",2016,8,12.067680375180375
404,"Fresno, CA",2016,9,10.393336099086099
405,"Fresno, CA",2016,10,7.582664548712936
406,"Fresno, CA",2016,11,15.717071428571428
407,"Fresno, CA",2016,12,17.723999441418794
408,"Fresno, CA",2017,1,8.215193874226133
409,"Fresno, CA",2017,2,6.409673778602349
410,"Fresno, CA",2017,3,7.7672110505981475
411,"Fresno, CA",2017,4,5.8851587301587305
412,"Fresno, CA",2017,5,7.604327026020575
413,"Fresno, CA",2017,6,7.241441077441078
414,"Fresno, CA",2017,7,9.90630265791556
415,"Fresno, CA",2017,8,13.598233486943165
416,"Fresno, CA",2017,9,12.3827594997595
417,"Fresno, CA",2017,10,14.88747707489643
418,"Fresno, CA",2017,11,14.222664742664742
419,"Fresno, CA",2017,12,34.624436880323984
420,"Fresno, CA",2018,1,21.329512637899732
421,"Fresno, CA",2018,2,14.739189857761286
422,"Fresno, CA",2018,3,5.257752176139273
423,"Fresno, CA",2018,4,6.337809523809524
424,"Fresno, CA",2018,5,6.302282502443793
425,"Fresno, CA",2018,6,7.629012506012506
426,"Fresno, CA",2018,7,13.155818437834567
427,"Fresno, CA",2018,8,22.92298666387376
428,"Fresno, CA",2018,9,10.266188672438672
429,"Fresno, CA",2018,10,9.333085695666341
430,"Fresno, CA",2018,11,24.882112554112553
431,"Fresno, CA",2018,12,16.145401596611272
432,"Fresno, CA",2019,1,13.86047107014849
433,"Fresno, CA",2019,2,5.6473002989074415
434,"Fresno, CA",2019,3,4.854902946515849
435,"Fresno, CA",2019,4,6.038366402116401
436,"Fresno, CA",2019,5,5.799202508960573
437,"Fresno, CA",2019,6,7.574326599326599
438,"Fresno, CA",2019,7,8.328113159242193
439,"Fresno, CA",2019,8,8.311187916026627
440,"Fresno, CA",2019,9,6.709893698893699
441,"Fresno, CA",2019,10,10.502977470558115
442,"Fresno, CA",2019,11,15.3491917989418
443,"Fresno, CA",2019,12,9.435437788018433
444,"Fresno, CA",2020,1,13.471260298840944
445,"Fresno, CA",2020,2,12.372961636065083
446,"Fresno, CA",2020,3,4.737060815528558
447,"Fresno, CA",2020,4,5.187534872534872
448,"Fresno, CA",2020,5,5.0445648885165015
449,"Fresno, CA",2020,6,6.4234494949494945
450,"Fresno, CA",2020,7,9.333250244379276
451,"Fresno, CA",2020,8,31.14564027370479
452,"Fresno, CA",2020,9,45.42130423280423
453,"Fresno, CA",2020,10,29.461272168691522
454,"Fresno, CA",2020,11,18.865093795093795
455,"Fresno, CA",2020,12,20.022087697248985
456,"Fresno, CA",2021,1,17.073675115207372
457,"Fresno, CA",2021,2,10.153337585034013
458,"Fresno, CA",2021,3,6.503065796210958
459,"Fresno, CA",2021,4,7.404664021164021
460,"Fresno, CA",2021,5,6.907741935483871
461,"Fresno, CA",2021,6,7.340619047619048
462,"Fresno, CA",2021,7,9.702515360983103
463,"Fresno, CA",2021,8,23.337670250896057
464,"Fresno, CA",2021,9,14.858476190476189
465,"Fresno, CA",2021,10,19.118643113159244
466,"Fresno, CA",2021,11,18.550964285714283
467,"Fresno, CA",2021,12,13.466017665130568
468,"Fresno, CA",2022,1,21.735106246799795
469,"Fresno, CA",2022,2,13.380527210884354
470,"Fresno, CA",2022,3,7.099491807475679
471,"Fresno, CA",2022,4,6.2898875661375655
472,"Fresno, CA",2022,5,6.193087557603687
